date,id_produit,nom_produit,type_produit,type_operation,type_sortie,quantite,unite,id_lot,id_arrivage,id_fournisseur,nom_fournisseur,date_expiration,stock_theorique,temperature_stockage
2023-06-22,3,Pain frais,Aliment,SORTIE,DESTRUCTION,23.56,kg,1935,1935,3,Boulangerie Moderne,2023-06-22,0.0,6.2
2023-06-22,3,Pain frais,Aliment,ENTREE,,40.0,kg,1943,1943,3,Boulangerie Moderne,2023-06-24,40.0,7.3
2023-06-22,4,Lait entier,Aliment,SORTIE,CONSOMMATION,32.83,L,1931,1931,7,Laiterie Régionale,2023-06-25,118.89999999999999,4.4
2023-06-22,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,9.82,kg,1908,1908,7,Laiterie Régionale,2023-06-29,29.969999999999978,3.8
2023-06-22,6,Fromage frais,Aliment,SORTIE,DESTRUCTION,0.7199999999999989,kg,1923,1923,6,Fromagerie du Mont,2023-06-22,29.28,5.7
2023-06-22,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,6.09,kg,1939,1939,6,Fromagerie du Mont,2023-06-26,23.19,4.3
2023-06-22,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.78,kg,1909,1909,7,Laiterie Régionale,2023-07-10,15.98000000000002,2.1
2023-06-22,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,6.64,kg,1940,1940,8,Boucherie Centrale,2023-06-24,33.36,3.9
2023-06-22,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,23.98,kg,1910,1910,10,Maraîcher Local,2023-06-23,231.05,2.9
2023-06-22,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,20.8,kg,1942,1942,10,Maraîcher Local,2023-06-29,154.2,7.1
2023-06-22,11,Oeufs,Aliment,SORTIE,CONSOMMATION,78.44,unité,1911,1911,11,Ferme Avicole,2023-07-12,224.9200000000002,5.5
2023-06-22,12,Riz,Aliment,SORTIE,CONSOMMATION,10.34,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,117.81999999999982,6.6
2023-06-22,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.03,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,97.93000000000016,5.2
2023-06-22,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.66,L,1914,1914,14,Épicerie Grossiste,2024-01-26,48.8899999999999,5.9
2023-06-22,15,Farine,Aliment,SORTIE,CONSOMMATION,6.52,kg,1915,1915,15,Minoterie Régionale,2023-11-16,77.64000000000006,3.2
2023-06-22,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.05,L,1916,1916,18,Hygiène Pro,2024-09-04,79.03000000000002,
2023-06-22,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.94,L,1917,1917,18,Hygiène Pro,2024-09-12,88.97,
2023-06-22,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,7.46,L,1918,1918,18,Hygiène Pro,2024-07-16,112.43999999999996,
2023-06-23,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.22,kg,1936,1936,1,Volailles Dupont,2023-06-24,11.590000000000002,6.9
2023-06-23,1,Poulet frais,Aliment,ENTREE,,18.41,kg,1944,1944,1,Volailles Dupont,2023-06-26,30.0,7.4
2023-06-23,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,14.34,kg,1937,1937,2,Poissonnerie Martin,2023-06-23,0.0,6.3
2023-06-23,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,1945,1945,2,Poissonnerie Martin,2023-06-24,20.0,3.1
2023-06-23,3,Pain frais,Aliment,SORTIE,CONSOMMATION,16.43,kg,1943,1943,3,Boulangerie Moderne,2023-06-24,23.57,2.9
2023-06-23,4,Lait entier,Aliment,SORTIE,CONSOMMATION,13.899999999999991,L,1931,1931,7,Laiterie Régionale,2023-06-25,105.0,3.9
2023-06-23,4,Lait entier,Aliment,SORTIE,CONSOMMATION,14.080000000000009,L,1938,1938,7,Laiterie Régionale,2023-06-28,90.91999999999999,2.6
2023-06-23,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,9.53,kg,1908,1908,7,Laiterie Régionale,2023-06-29,20.439999999999976,5.2
2023-06-23,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,6.51,kg,1939,1939,6,Fromagerie du Mont,2023-06-26,16.68,7.7
2023-06-23,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.93,kg,1909,1909,7,Laiterie Régionale,2023-07-10,11.05000000000002,2.2
2023-06-23,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.75,kg,1940,1940,8,Boucherie Centrale,2023-06-24,25.61,2.8
2023-06-23,9,Légumes frais,Aliment,SORTIE,DESTRUCTION,21.050000000000015,kg,1910,1910,10,Maraîcher Local,2023-06-23,210.0,4.1
2023-06-23,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,23.93,kg,1941,1941,10,Maraîcher Local,2023-06-29,186.07,2.4
2023-06-23,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,23.47,kg,1942,1942,10,Maraîcher Local,2023-06-29,130.73,7.2
2023-06-23,11,Oeufs,Aliment,SORTIE,CONSOMMATION,62.81,unité,1911,1911,11,Ferme Avicole,2023-07-12,162.11000000000018,7.6
2023-06-23,12,Riz,Aliment,SORTIE,CONSOMMATION,12.76,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,105.05999999999982,5.9
2023-06-23,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.92,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,89.01000000000016,3.2
2023-06-23,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.49,L,1914,1914,14,Épicerie Grossiste,2024-01-26,44.3999999999999,3.0
2023-06-23,15,Farine,Aliment,SORTIE,CONSOMMATION,6.6,kg,1915,1915,15,Minoterie Régionale,2023-11-16,71.04000000000006,7.9
2023-06-23,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.62,L,1916,1916,18,Hygiène Pro,2024-09-04,75.41000000000001,
2023-06-23,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,5.34,L,1917,1917,18,Hygiène Pro,2024-09-12,83.63,
2023-06-23,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.65,L,1918,1918,18,Hygiène Pro,2024-07-16,106.78999999999996,
2023-06-24,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,11.590000000000002,kg,1936,1936,1,Volailles Dupont,2023-06-24,18.409999999999997,3.4
2023-06-24,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,7.6,kg,1944,1944,1,Volailles Dupont,2023-06-26,10.81,7.5
2023-06-24,1,Poulet frais,Aliment,ENTREE,,19.19,kg,1946,1946,1,Volailles Dupont,2023-06-27,30.0,2.2
2023-06-24,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,1945,1945,2,Poissonnerie Martin,2023-06-24,0.0,7.3
2023-06-24,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,1947,1947,2,Poissonnerie Martin,2023-06-26,20.0,2.7
2023-06-24,3,Pain frais,Aliment,SORTIE,DESTRUCTION,23.57,kg,1943,1943,3,Boulangerie Moderne,2023-06-24,0.0,7.7
2023-06-24,3,Pain frais,Aliment,ENTREE,,40.0,kg,1948,1948,3,Boulangerie Moderne,2023-06-25,40.0,4.7
2023-06-24,4,Lait entier,Aliment,SORTIE,CONSOMMATION,18.71,L,1938,1938,7,Laiterie Régionale,2023-06-28,72.20999999999998,6.5
2023-06-24,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,5.61,kg,1908,1908,7,Laiterie Régionale,2023-06-29,14.829999999999977,6.4
2023-06-24,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,3.75,kg,1939,1939,6,Fromagerie du Mont,2023-06-26,12.93,4.3
2023-06-24,6,Fromage frais,Aliment,ENTREE,,21.0,kg,1949,1949,6,Fromagerie du Mont,2023-06-30,33.93,4.6
2023-06-24,7,Beurre,Aliment,SORTIE,CONSOMMATION,2.59,kg,1909,1909,7,Laiterie Régionale,2023-07-10,8.46000000000002,3.2
2023-06-24,8,Viande de boeuf,Aliment,SORTIE,DESTRUCTION,25.61,kg,1940,1940,8,Boucherie Centrale,2023-06-24,0.0,6.6
2023-06-24,8,Viande de boeuf,Aliment,ENTREE,,40.0,kg,1950,1950,8,Boucherie Centrale,2023-06-29,40.0,6.9
2023-06-24,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,15.32,kg,1941,1941,10,Maraîcher Local,2023-06-29,170.75,2.6
2023-06-24,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,16.52,kg,1942,1942,10,Maraîcher Local,2023-06-29,114.21,3.1
2023-06-24,11,Oeufs,Aliment,SORTIE,CONSOMMATION,40.41,unité,1911,1911,11,Ferme Avicole,2023-07-12,121.70000000000019,7.5
2023-06-24,12,Riz,Aliment,SORTIE,CONSOMMATION,7.79,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,97.26999999999981,6.3
2023-06-24,13,Pâtes,Aliment,SORTIE,CONSOMMATION,6.95,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,82.06000000000016,2.7
2023-06-24,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,2.8,L,1914,1914,14,Épicerie Grossiste,2024-01-26,41.5999999999999,6.5
2023-06-24,15,Farine,Aliment,SORTIE,CONSOMMATION,3.95,kg,1915,1915,15,Minoterie Régionale,2023-11-16,67.09000000000006,2.7
2023-06-24,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,1.78,L,1916,1916,18,Hygiène Pro,2024-09-04,73.63000000000001,
2023-06-24,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,2.46,L,1917,1917,18,Hygiène Pro,2024-09-12,81.17,
2023-06-24,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.01,L,1918,1918,18,Hygiène Pro,2024-07-16,101.77999999999996,
2023-06-25,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,7.76,kg,1944,1944,1,Volailles Dupont,2023-06-26,22.240000000000002,4.9
2023-06-25,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,4.47,kg,1947,1947,2,Poissonnerie Martin,2023-06-26,15.530000000000001,5.6
2023-06-25,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,1948,1948,3,Boulangerie Moderne,2023-06-25,0.0,6.5
2023-06-25,3,Pain frais,Aliment,ENTREE,,40.0,kg,1951,1951,3,Boulangerie Moderne,2023-06-27,40.0,4.5
2023-06-25,4,Lait entier,Aliment,SORTIE,CONSOMMATION,22.65,L,1938,1938,7,Laiterie Régionale,2023-06-28,49.55999999999998,3.3
2023-06-25,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,5.99,kg,1908,1908,7,Laiterie Régionale,2023-06-29,8.839999999999977,2.5
2023-06-25,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.83,kg,1939,1939,6,Fromagerie du Mont,2023-06-26,29.1,5.0
2023-06-25,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.25,kg,1909,1909,7,Laiterie Régionale,2023-07-10,5.21000000000002,4.9
2023-06-25,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,4.77,kg,1950,1950,8,Boucherie Centrale,2023-06-29,35.230000000000004,5.1
2023-06-25,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,15.3,kg,1941,1941,10,Maraîcher Local,2023-06-29,155.45,7.7
2023-06-25,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,11.38,kg,1942,1942,10,Maraîcher Local,2023-06-29,102.83,2.1
2023-06-25,11,Oeufs,Aliment,SORTIE,CONSOMMATION,37.91,unité,1911,1911,11,Ferme Avicole,2023-07-12,83.79000000000019,4.3
2023-06-25,12,Riz,Aliment,SORTIE,CONSOMMATION,9.62,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,87.6499999999998,4.5
2023-06-25,13,Pâtes,Aliment,SORTIE,CONSOMMATION,6.92,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,75.14000000000016,7.8
2023-06-25,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.2,L,1914,1914,14,Épicerie Grossiste,2024-01-26,38.3999999999999,2.6
2023-06-25,15,Farine,Aliment,SORTIE,CONSOMMATION,5.07,kg,1915,1915,15,Minoterie Régionale,2023-11-16,62.02000000000006,4.2
2023-06-25,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.25,L,1916,1916,18,Hygiène Pro,2024-09-04,71.38000000000001,
2023-06-25,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.54,L,1917,1917,18,Hygiène Pro,2024-09-12,77.63,
2023-06-25,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,3.54,L,1918,1918,18,Hygiène Pro,2024-07-16,98.23999999999995,
2023-06-26,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,3.0500000000000007,kg,1944,1944,1,Volailles Dupont,2023-06-26,19.19,3.9
2023-06-26,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,9.25,kg,1946,1946,1,Volailles Dupont,2023-06-27,9.940000000000001,2.4
2023-06-26,1,Poulet frais,Aliment,ENTREE,,20.06,kg,1952,1952,1,Volailles Dupont,2023-06-29,30.0,3.4
2023-06-26,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,15.530000000000001,kg,1947,1947,2,Poissonnerie Martin,2023-06-26,0.0,6.2
2023-06-26,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,1953,1953,2,Poissonnerie Martin,2023-06-28,20.0,7.3
2023-06-26,3,Pain frais,Aliment,SORTIE,CONSOMMATION,15.05,kg,1951,1951,3,Boulangerie Moderne,2023-06-27,24.95,2.1
2023-06-26,4,Lait entier,Aliment,SORTIE,CONSOMMATION,25.33,L,1938,1938,7,Laiterie Régionale,2023-06-28,24.229999999999983,7.8
2023-06-26,6,Fromage frais,Aliment,SORTIE,DESTRUCTION,8.1,kg,1939,1939,6,Fromagerie du Mont,2023-06-26,21.0,6.4
2023-06-26,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,6.05,kg,1949,1949,6,Fromagerie du Mont,2023-06-30,14.95,7.4
2023-06-26,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.53,kg,1909,1909,7,Laiterie Régionale,2023-07-10,1.6800000000000206,2.3
2023-06-26,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,8.75,kg,1950,1950,8,Boucherie Centrale,2023-06-29,26.480000000000004,7.1
2023-06-26,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,27.92,kg,1941,1941,10,Maraîcher Local,2023-06-29,127.52999999999999,3.1
2023-06-26,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,18.07,kg,1942,1942,10,Maraîcher Local,2023-06-29,84.75999999999999,2.1
2023-06-26,11,Oeufs,Aliment,SORTIE,CONSOMMATION,51.08,unité,1911,1911,11,Ferme Avicole,2023-07-12,32.71000000000019,5.1
2023-06-26,12,Riz,Aliment,SORTIE,CONSOMMATION,14.66,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,72.98999999999981,2.8
2023-06-26,13,Pâtes,Aliment,SORTIE,CONSOMMATION,9.38,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,65.76000000000016,4.8
2023-06-26,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.21,L,1914,1914,14,Épicerie Grossiste,2024-01-26,35.1899999999999,2.2
2023-06-26,15,Farine,Aliment,SORTIE,CONSOMMATION,6.48,kg,1915,1915,15,Minoterie Régionale,2023-11-16,55.54000000000006,5.6
2023-06-26,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.54,L,1916,1916,18,Hygiène Pro,2024-09-04,67.84,
2023-06-26,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.66,L,1917,1917,18,Hygiène Pro,2024-09-12,73.97,
2023-06-26,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.81,L,1918,1918,18,Hygiène Pro,2024-07-16,92.42999999999995,
2023-06-27,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,9.940000000000001,kg,1946,1946,1,Volailles Dupont,2023-06-27,20.06,3.3
2023-06-27,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.97,kg,1952,1952,1,Volailles Dupont,2023-06-29,11.089999999999998,6.4
2023-06-27,1,Poulet frais,Aliment,ENTREE,,18.91,kg,1954,1954,1,Volailles Dupont,2023-06-30,30.0,4.2
2023-06-27,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,7.98,kg,1953,1953,2,Poissonnerie Martin,2023-06-28,12.02,4.5
2023-06-27,3,Pain frais,Aliment,SORTIE,DESTRUCTION,24.95,kg,1951,1951,3,Boulangerie Moderne,2023-06-27,0.0,2.9
2023-06-27,3,Pain frais,Aliment,ENTREE,,40.0,kg,1955,1955,3,Boulangerie Moderne,2023-06-28,40.0,3.0
2023-06-27,4,Lait entier,Aliment,ENTREE,,105.0,L,1956,1956,7,Laiterie Régionale,2023-07-04,129.23,7.8
2023-06-27,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.44,kg,1949,1949,6,Fromagerie du Mont,2023-06-30,10.509999999999998,6.5
2023-06-27,6,Fromage frais,Aliment,ENTREE,,21.0,kg,1957,1957,6,Fromagerie du Mont,2023-07-04,31.509999999999998,3.1
2023-06-27,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,9.79,kg,1950,1950,8,Boucherie Centrale,2023-06-29,16.690000000000005,7.3
2023-06-27,8,Viande de boeuf,Aliment,ENTREE,,30.0,kg,1958,1958,8,Boucherie Centrale,2023-06-30,46.690000000000005,6.7
2023-06-27,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,28.85,kg,1941,1941,10,Maraîcher Local,2023-06-29,98.67999999999998,2.2
2023-06-27,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,17.15,kg,1942,1942,10,Maraîcher Local,2023-06-29,67.60999999999999,3.2
2023-06-27,12,Riz,Aliment,SORTIE,CONSOMMATION,13.8,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,59.18999999999982,4.4
2023-06-27,13,Pâtes,Aliment,SORTIE,CONSOMMATION,11.94,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,53.820000000000164,4.2
2023-06-27,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.36,L,1914,1914,14,Épicerie Grossiste,2024-01-26,31.829999999999902,7.0
2023-06-27,15,Farine,Aliment,SORTIE,CONSOMMATION,7.3,kg,1915,1915,15,Minoterie Régionale,2023-11-16,48.240000000000066,5.7
2023-06-27,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.68,L,1916,1916,18,Hygiène Pro,2024-09-04,65.16,
2023-06-27,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.53,L,1917,1917,18,Hygiène Pro,2024-09-12,70.44,
2023-06-27,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.26,L,1918,1918,18,Hygiène Pro,2024-07-16,86.16999999999996,
2023-06-28,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,11.089999999999998,kg,1952,1952,1,Volailles Dupont,2023-06-29,18.91,2.2
2023-06-28,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,0.09000000000000163,kg,1954,1954,1,Volailles Dupont,2023-06-30,18.82,2.2
2023-06-28,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,12.02,kg,1953,1953,2,Poissonnerie Martin,2023-06-28,0.0,2.2
2023-06-28,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,1959,1959,2,Poissonnerie Martin,2023-06-30,20.0,2.2
2023-06-28,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,1955,1955,3,Boulangerie Moderne,2023-06-28,0.0,7.2
2023-06-28,3,Pain frais,Aliment,ENTREE,,40.0,kg,1960,1960,3,Boulangerie Moderne,2023-06-30,40.0,2.3
2023-06-28,4,Lait entier,Aliment,SORTIE,DESTRUCTION,24.229999999999983,L,1938,1938,7,Laiterie Régionale,2023-06-28,105.0,4.3
2023-06-28,4,Lait entier,Aliment,SORTIE,CONSOMMATION,34.95,L,1956,1956,7,Laiterie Régionale,2023-07-04,70.05,5.6
2023-06-28,5,Yaourt nature,Aliment,ENTREE,,84.0,kg,1961,1961,7,Laiterie Régionale,2023-07-12,92.83999999999997,3.0
2023-06-28,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.85,kg,1949,1949,6,Fromagerie du Mont,2023-06-30,25.659999999999997,2.6
2023-06-28,7,Beurre,Aliment,ENTREE,,35.0,kg,1962,1962,7,Laiterie Régionale,2023-07-23,36.68000000000002,7.4
2023-06-28,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.57,kg,1950,1950,8,Boucherie Centrale,2023-06-29,39.120000000000005,2.6
2023-06-28,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,26.96,kg,1941,1941,10,Maraîcher Local,2023-06-29,71.71999999999997,7.9
2023-06-28,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,24.38,kg,1942,1942,10,Maraîcher Local,2023-06-29,43.22999999999999,2.7
2023-06-28,11,Oeufs,Aliment,ENTREE,,560.0,unité,1963,1963,11,Ferme Avicole,2023-07-25,592.7100000000002,4.8
2023-06-28,12,Riz,Aliment,SORTIE,CONSOMMATION,13.84,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,45.34999999999982,4.5
2023-06-28,12,Riz,Aliment,ENTREE,,210.0,kg,1964,1964,14,Épicerie Grossiste,2024-05-10,255.34999999999982,4.6
2023-06-28,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.36,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,45.460000000000164,7.1
2023-06-28,13,Pâtes,Aliment,ENTREE,,168.0,kg,1965,1965,14,Épicerie Grossiste,2024-06-05,213.46000000000015,2.0
2023-06-28,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.42,L,1914,1914,14,Épicerie Grossiste,2024-01-26,28.409999999999904,4.9
2023-06-28,14,Huile végétale,Aliment,ENTREE,,70.0,L,1966,1966,14,Épicerie Grossiste,2024-02-28,98.4099999999999,2.8
2023-06-28,15,Farine,Aliment,SORTIE,CONSOMMATION,6.51,kg,1915,1915,15,Minoterie Régionale,2023-11-16,41.73000000000007,5.9
2023-06-28,15,Farine,Aliment,ENTREE,,112.0,kg,1967,1967,15,Minoterie Régionale,2023-11-11,153.73000000000008,7.7
2023-06-28,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.04,L,1916,1916,18,Hygiène Pro,2024-09-04,63.12,
2023-06-28,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.76,L,1917,1917,18,Hygiène Pro,2024-09-12,66.67999999999999,
2023-06-28,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.55,L,1918,1918,18,Hygiène Pro,2024-07-16,79.61999999999996,
2023-06-28,18,Savon liquide,Entretien,ENTREE,,112.0,L,1968,1968,18,Hygiène Pro,2025-06-04,191.61999999999995,
2023-06-29,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.06,kg,1954,1954,1,Volailles Dupont,2023-06-30,10.76,6.3
2023-06-29,1,Poulet frais,Aliment,ENTREE,,19.24,kg,1969,1969,1,Volailles Dupont,2023-07-02,30.0,5.0
2023-06-29,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,5.79,kg,1959,1959,2,Poissonnerie Martin,2023-06-30,14.21,7.0
2023-06-29,3,Pain frais,Aliment,SORTIE,CONSOMMATION,17.57,kg,1960,1960,3,Boulangerie Moderne,2023-06-30,22.43,5.4
2023-06-29,4,Lait entier,Aliment,SORTIE,CONSOMMATION,30.73,L,1956,1956,7,Laiterie Régionale,2023-07-04,39.31999999999999,2.8
2023-06-29,5,Yaourt nature,Aliment,SORTIE,DESTRUCTION,8.839999999999977,kg,1908,1908,7,Laiterie Régionale,2023-06-29,84.0,5.1
2023-06-29,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,11.7,kg,1961,1961,7,Laiterie Régionale,2023-07-12,72.3,6.8
2023-06-29,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.659999999999998,kg,1949,1949,6,Fromagerie du Mont,2023-06-30,21.0,2.9
2023-06-29,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,1.280000000000002,kg,1957,1957,6,Fromagerie du Mont,2023-07-04,19.72,6.0
2023-06-29,7,Beurre,Aliment,SORTIE,CONSOMMATION,1.6800000000000206,kg,1909,1909,7,Laiterie Régionale,2023-07-10,35.0,6.5
2023-06-29,7,Beurre,Aliment,SORTIE,CONSOMMATION,2.1499999999999795,kg,1962,1962,7,Laiterie Régionale,2023-07-23,32.85000000000002,6.3
2023-06-29,8,Viande de boeuf,Aliment,SORTIE,DESTRUCTION,9.120000000000005,kg,1950,1950,8,Boucherie Centrale,2023-06-29,30.0,3.7
2023-06-29,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,9.72,kg,1958,1958,8,Boucherie Centrale,2023-06-30,20.28,5.7
2023-06-29,9,Légumes frais,Aliment,SORTIE,DESTRUCTION,71.71999999999997,kg,1941,1941,10,Maraîcher Local,2023-06-29,0.0,3.5
2023-06-29,10,Fruits frais,Aliment,SORTIE,DESTRUCTION,43.22999999999999,kg,1942,1942,10,Maraîcher Local,2023-06-29,0.0,3.5
2023-06-29,11,Oeufs,Aliment,SORTIE,CONSOMMATION,32.71000000000019,unité,1911,1911,11,Ferme Avicole,2023-07-12,560.0,6.4
2023-06-29,11,Oeufs,Aliment,SORTIE,CONSOMMATION,21.219999999999807,unité,1963,1963,11,Ferme Avicole,2023-07-25,538.7800000000002,3.8
2023-06-29,12,Riz,Aliment,SORTIE,CONSOMMATION,13.38,kg,1912,1912,14,Épicerie Grossiste,2024-02-19,241.9699999999998,6.3
2023-06-29,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.24,kg,1913,1913,14,Épicerie Grossiste,2024-04-17,203.22000000000017,4.8
2023-06-29,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.58,L,1914,1914,14,Épicerie Grossiste,2024-01-26,93.82999999999991,5.5
2023-06-29,15,Farine,Aliment,SORTIE,CONSOMMATION,7.22,kg,1967,1967,15,Minoterie Régionale,2023-11-11,146.51000000000008,5.1
2023-06-29,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.25,L,1916,1916,18,Hygiène Pro,2024-09-04,59.87,
2023-06-29,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,5.96,L,1917,1917,18,Hygiène Pro,2024-09-12,60.71999999999999,
2023-06-29,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.6,L,1918,1918,18,Hygiène Pro,2024-07-16,185.01999999999995,
2023-06-30,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,10.76,kg,1954,1954,1,Volailles Dupont,2023-06-30,19.240000000000002,7.9
2023-06-30,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.45,kg,1969,1969,1,Volailles Dupont,2023-07-02,10.79,3.6
2023-06-30,1,Poulet frais,Aliment,ENTREE,,19.21,kg,1970,1970,1,Volailles Dupont,2023-07-02,30.0,4.0
2023-06-30,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,14.21,kg,1959,1959,2,Poissonnerie Martin,2023-06-30,0.0,4.2
2023-06-30,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,1971,1971,2,Poissonnerie Martin,2023-07-01,20.0,5.5
2023-06-30,3,Pain frais,Aliment,SORTIE,DESTRUCTION,22.43,kg,1960,1960,3,Boulangerie Moderne,2023-06-30,0.0,7.6
2023-06-30,3,Pain frais,Aliment,ENTREE,,40.0,kg,1972,1972,3,Boulangerie Moderne,2023-07-01,40.0,6.5
